user_id,timestamp,amount,account_balance,amount_to_balance_ratio,zscore_amount
user_1,03/11/2023 18:39,69975.19403,375165.5787,0.186518162,1.471200153
user_1,21/10/2023 15:25,6644.599434,375165.5787,0.017711112,-1.343656334
user_1,15/05/2023 04:59,47084.06255,375165.5787,0.125502086,0.453757472
user_1,08/10/2023 10:32,57646.17971,375165.5787,0.1536553,0.923212152
user_1,06/05/2023 19:04,25239.58758,375165.5787,0.067275862,-0.517164441
user_1,23/06/2023 17:55,55343.36062,375165.5787,0.14751716,0.820858696
user_1,23/01/2023 17:33,252.0846241,375165.5787,0.000671929,-1.627784596
user_1,18/03/2023 09:16,26609.05078,375165.5787,0.070926152,-0.456295877
user_1,26/04/2023 04:33,22233.62519,375165.5787,0.0592635,-0.650770525
user_1,29/10/2023 06:16,20804.82802,375165.5787,0.055455056,-0.714276307
user_1,26/04/2023 14:32,8214.585534,375165.5787,0.021895893,-1.273875123
user_1,27/03/2023 05:44,50996.37358,375165.5787,0.13593031,0.627648056
user_1,15/12/2023 13:46,71278.59751,375165.5787,0.18999237,1.529132559
user_1,15/06/2023 15:06,44161.46903,375165.5787,0.117711942,0.323856887
user_1,14/12/2023 00:42,67809.32131,375165.5787,0.18074505,1.374933555
user_1,05/05/2023 13:12,55776.33505,375165.5787,0.148671249,0.84010312
user_1,15/05/2023 05:23,17383.81791,375165.5787,0.046336388,-0.866330027
user_1,09/11/2023 15:15,62864.83754,375165.5787,0.167565579,1.155165964
user_1,27/10/2023 14:13,45600.77754,375165.5787,0.121548405,0.387829867
user_1,29/07/2023 20:26,13246.27173,375165.5787,0.035307801,-1.050231644
user_1,23/03/2023 05:13,2757.074981,375165.5787,0.007348955,-1.516445228
user_1,10/05/2023 14:26,61992.9614,375165.5787,0.165241602,1.116413664
user_1,20/11/2023 14:06,16232.24914,375165.5787,0.043266893,-0.917513833
user_2,23/02/2023 09:38,113573.6912,950763.5921,0.119455238,0.255801491
user_2,20/07/2023 05:16,49484.82211,950763.5921,0.052047452,-0.810021369
user_2,28/11/2023 16:02,144181.3491,950763.5921,0.151647949,0.764818765
user_2,18/09/2023 09:59,170650.0257,950763.5921,0.179487337,1.205003168
user_2,06/01/2023 11:46,42678.76042,950763.5921,0.04488893,-0.923208826
user_2,25/07/2023 10:04,102107.6093,950763.5921,0.107395372,0.065116081
user_2,25/01/2023 02:21,163555.5922,950763.5921,0.17202551,1.087019975
user_2,28/02/2023 00:40,74382.60321,950763.5921,0.078234594,-0.39596157
user_2,31/01/2023 07:22,24628.48484,950763.5921,0.0259039,-1.223391941
user_2,16/08/2023 07:04,8439.298829,950763.5921,0.008876338,-1.492624411
user_2,20/07/2023 01:15,6736.624225,950763.5921,0.007085488,-1.520940553
user_2,16/08/2023 00:36,139802.9497,950763.5921,0.147042809,0.692004277
user_2,18/01/2023 17:59,48042.65937,950763.5921,0.050530605,-0.834005097
user_2,04/04/2023 18:44,9277.281886,950763.5921,0.009757717,-1.478688426
user_2,07/10/2023 22:39,129923.828,950763.5921,0.136652086,0.527710635
user_2,02/03/2023 09:48,161859.4574,950763.5921,0.170241539,1.058812593
user_2,29/03/2023 11:51,167887.1443,950763.5921,0.176581377,1.159055373
user_2,28/02/2023 09:22,156815.5028,950763.5921,0.164936378,0.974929663
user_2,08/01/2023 20:23,128926.9365,950763.5921,0.135603569,0.511131941
user_2,23/06/2023 09:30,164385.8068,950763.5921,0.172898719,1.100826766
user_2,11/03/2023 04:16,167074.0018,950763.5921,0.175726125,1.145532497
user_2,07/07/2023 02:58,165083.2688,950763.5921,0.173632299,1.112425831
user_2,07/12/2023 07:22,164918.4827,950763.5921,0.17345898,1.109685375
user_2,28/11/2023 03:20,63513.36226,950763.5921,0.066802476,-0.576721281
user_2,28/12/2023 11:47,117631.0166,950763.5921,0.123722677,0.323276392
user_2,03/04/2023 17:41,35981.80095,950763.5921,0.037845161,-1.034581871
user_2,16/05/2023 04:52,167500.0886,950763.5921,0.176174277,1.152618486
user_2,21/02/2023 18:33,88510.92204,950763.5921,0.093094564,-0.161002124
user_2,24/02/2023 08:09,24505.82675,950763.5921,0.02577489,-1.225431792
user_2,23/11/2023 16:52,141380.3726,950763.5921,0.148701921,0.718237434
user_2,11/12/2023 02:38,213.9911228,950763.5921,0.000225073,-1.629414482
user_2,29/03/2023 15:29,158232.7439,950763.5921,0.166427012,0.998498934
user_2,24/04/2023 23:34,36725.54608,950763.5921,0.038627422,-1.0222131
user_2,06/12/2023 13:32,117310.7137,950763.5921,0.123385787,0.31794963
user_2,31/03/2023 01:12,120141.4279,950763.5921,0.126363093,0.36502551
user_2,24/04/2023 05:18,71630.2704,950763.5921,0.075339728,-0.441733937
user_2,27/04/2023 22:23,102680.1479,950763.5921,0.10799756,0.074637621
user_2,29/06/2023 16:02,24425.74447,950763.5921,0.02569066,-1.226763592
user_2,05/05/2023 00:29,3505.062385,950763.5921,0.003686576,-1.574682685
user_2,30/11/2023 16:08,183115.5844,950763.5921,0.19259844,1.412310264
user_2,13/08/2023 13:50,74569.22674,950763.5921,0.078430882,-0.392857948
user_2,10/06/2023 22:38,177227.7459,950763.5921,0.186405693,1.314393217
user_2,01/11/2023 16:35,12900.33336,950763.5921,0.013568392,-1.418435669
user_2,18/12/2023 10:07,134661.1396,950763.5921,0.141634725,0.606493972
user_2,15/08/2023 09:52,110701.7134,950763.5921,0.116434532,0.208039381
user_2,26/06/2023 08:53,118069.1527,950763.5921,0.124183502,0.330562766
user_2,19/09/2023 16:26,162089.1123,950763.5921,0.170483087,1.062631842
user_2,27/10/2023 03:43,128553.4984,950763.5921,0.135210792,0.50492152
user_2,03/12/2023 04:10,24737.1221,950763.5921,0.026018163,-1.221585261
user_2,20/07/2023 20:27,4676.244415,950763.5921,0.004918409,-1.555205471
user_3,22/01/2023 22:38,71563.47424,732261.9479,0.097729336,0.001150046
user_3,20/07/2023 20:26,100070.5574,732261.9479,0.136659508,0.598292294
user_3,01/11/2023 00:25,23277.73244,732261.9479,0.031788805,-1.0102988
user_3,11/04/2023 01:37,146031.2686,732261.9479,0.199424904,1.561038368
user_3,28/05/2023 22:30,77184.41123,732261.9479,0.105405465,0.118892676
user_3,23/08/2023 18:36,43698.35003,732261.9479,0.059675844,-0.582544988
user_3,05/11/2023 11:11,12065.8186,732261.9479,0.016477462,-1.24515648
user_3,25/08/2023 18:21,33692.68156,732261.9479,0.046011788,-0.792135262
user_3,17/07/2023 08:26,127128.7618,732261.9479,0.173611045,1.165084655
user_3,31/10/2023 21:49,22123.63816,732261.9479,0.030212738,-1.03447379
user_3,25/07/2023 11:40,138194.8627,732261.9479,0.188723261,1.39688797
user_3,28/05/2023 21:03,125562.5769,732261.9479,0.171472213,1.132277539
user_3,09/09/2023 11:30,40160.19743,732261.9479,0.054844032,-0.656659214
user_3,29/09/2023 04:50,45686.80249,732261.9479,0.062391338,-0.540892569
user_3,17/06/2023 17:31,106093.707,732261.9479,0.144884911,0.724460134
user_3,15/06/2023 12:40,104702.6191,732261.9479,0.142985197,0.695320802
user_3,19/01/2023 07:45,126587.4668,732261.9479,0.172871835,1.153746065
user_3,14/07/2023 23:43,79558.19927,732261.9479,0.108647185,0.168616779
user_3,17/07/2023 00:27,27171.46958,732261.9479,0.037106215,-0.92873609
user_3,26/10/2023 09:00,113734.6882,732261.9479,0.155319676,0.88451694
user_3,28/08/2023 15:54,123720.6776,732261.9479,0.168956858,1.093694993
user_3,23/04/2023 08:19,2616.898974,732261.9479,0.00357372,-1.44308445
user_3,15/06/2023 11:00,133540.6544,732261.9479,0.182367327,1.299395554
user_3,18/08/2023 19:04,181.4039718,732261.9479,0.000247731,-1.494101138
user_3,24/02/2023 22:03,36253.57047,732261.9479,0.049509019,-0.738491929
user_3,08/07/2023 02:16,29368.12487,732261.9479,0.040106037,-0.882722415
user_3,26/06/2023 15:06,144160.6314,732261.9479,0.196870303,1.521853844
user_3,20/04/2023 11:41,57482.22673,732261.9479,0.078499541,-0.293812007
user_3,27/09/2023 20:30,87874.84304,732261.9479,0.120004656,0.342826793
user_3,05/01/2023 06:34,101782.063,732261.9479,0.138996794,0.634143463
user_3,14/02/2023 15:28,139517.7168,732261.9479,0.190529792,1.424597998
user_3,06/11/2023 15:04,5803.232026,732261.9479,0.007925077,-1.376339843
user_3,24/04/2023 22:13,109716.7631,732261.9479,0.14983267,0.800352845
user_3,31/10/2023 05:04,15055.09048,732261.9479,0.020559706,-1.182539744
user_3,06/11/2023 08:45,20869.67027,732261.9479,0.02850028,-1.060740848
user_3,21/11/2023 16:15,70642.76235,732261.9479,0.096471983,-0.018136247
user_3,04/08/2023 22:11,50675.60715,732261.9479,0.069204207,-0.436391312
user_3,16/01/2023 13:51,137846.5404,732261.9479,0.188247581,1.389591609
user_3,06/07/2023 11:12,12869.1709,732261.9479,0.017574545,-1.228328537
user_3,03/05/2023 06:36,12084.48952,732261.9479,0.01650296,-1.244765378
user_3,02/06/2023 14:04,11508.9301,732261.9479,0.015716958,-1.256821709
user_3,07/08/2023 09:10,19437.4066,732261.9479,0.026544335,-1.090742695
user_3,05/02/2023 07:41,101520.2159,732261.9479,0.138639207,0.628658512
user_3,07/01/2023 07:18,98179.88193,732261.9479,0.134077542,0.558688024
user_3,02/10/2023 09:41,87106.86503,732261.9479,0.118955881,0.326739839
user_3,20/04/2023 02:07,43765.93081,732261.9479,0.059768135,-0.581129363
user_3,23/12/2023 10:47,138741.7917,732261.9479,0.189470164,1.408344575
user_3,30/06/2023 12:11,117415.1918,732261.9479,0.160345887,0.961613014
user_3,10/10/2023 12:45,89667.03281,732261.9479,0.122452127,0.380368067
user_3,11/03/2023 22:54,11733.93058,732261.9479,0.016024226,-1.25210859
user_4,04/05/2023 01:55,66256.63776,599059.8257,0.110601037,0.048500225
user_4,10/07/2023 03:17,97922.23463,599059.8257,0.163459859,1.1232276
user_4,10/03/2023 14:58,4883.788784,599059.8257,0.008152422,-2.034488487
user_4,17/09/2023 12:26,86843.1697,599059.8257,0.144965771,0.74720518
user_4,20/02/2023 11:55,29606.67696,599059.8257,0.049421904,-1.195395991
user_4,27/12/2023 10:52,57423.87101,599059.8257,0.095856655,-0.251283046
user_4,27/02/2023 18:26,26265.2394,599059.8257,0.043844101,-1.308804067
user_4,15/04/2023 22:14,56334.03022,599059.8257,0.094037403,-0.28827214
user_4,20/01/2023 17:00,94615.54031,599059.8257,0.157940052,1.010998706
user_4,18/02/2023 20:06,5232.14535,599059.8257,0.008733928,-2.022665298
user_4,03/06/2023 10:51,66539.64304,599059.8257,0.111073452,0.058105398
user_4,28/04/2023 00:04,119372.7281,599059.8257,0.199266789,1.851255327
user_4,03/12/2023 09:30,77917.14814,599059.8257,0.130065721,0.444256849
user_4,26/08/2023 07:05,48316.13288,599059.8257,0.080653268,-0.56039882
user_4,01/11/2023 15:56,8651.161062,599059.8257,0.014441231,-1.906624227
user_4,08/12/2023 13:52,100696.414,599059.8257,0.168090748,1.217382985
user_4,28/12/2023 02:24,104029.5669,599059.8257,0.173654721,1.330509881
user_4,19/12/2023 19:42,49831.26295,599059.8257,0.083182448,-0.508975448
user_4,10/06/2023 17:27,50979.76706,599059.8257,0.085099626,-0.469995327
user_4,28/10/2023 10:59,60486.95255,599059.8257,0.100969803,-0.147322347
user_4,19/09/2023 08:49,103880.8804,599059.8257,0.173406521,1.325463475
user_4,05/07/2023 07:27,70456.84184,599059.8257,0.117612363,0.191054756
user_4,19/10/2023 00:25,86894.82027,599059.8257,0.145051991,0.748958196
user_4,16/10/2023 08:31,72629.05483,599059.8257,0.1212384,0.26477946
user_4,20/07/2023 18:22,107914.9596,599059.8257,0.180140539,1.462379745
user_4,26/09/2023 15:01,78478.30106,599059.8257,0.131002444,0.463302327
user_4,14/07/2023 09:22,34009.88503,599059.8257,0.056772101,-1.045951524
user_4,02/03/2023 04:12,25240.64018,599059.8257,0.042133755,-1.343578868
user_4,30/06/2023 15:16,87835.97877,599059.8257,0.14662305,0.780901026
user_4,28/12/2023 19:05,85764.67989,599059.8257,0.143165467,0.710601338
user_4,17/10/2023 05:35,72109.87439,599059.8257,0.120371741,0.247158525
user_4,17/05/2023 21:33,116384.7838,599059.8257,0.194279067,1.749844778
user_4,25/07/2023 01:26,49486.66367,599059.8257,0.082607215,-0.520671115
user_4,03/05/2023 05:57,58981.2851,599059.8257,0.098456419,-0.198424558
user_4,26/07/2023 09:10,43041.0967,599059.8257,0.071847744,-0.739433051
user_4,20/05/2023 04:22,19592.953,599059.8257,0.032706171,-1.535260839
user_4,25/12/2023 10:03,30928.21571,599059.8257,0.051627925,-1.150543091
user_4,11/04/2023 13:52,92671.5617,599059.8257,0.154695003,0.945020255
user_4,12/02/2023 14:47,47525.19064,599059.8257,0.079332962,-0.587243325
user_4,13/06/2023 18:06,28282.43384,599059.8257,0.047211368,-1.240340678
user_4,01/02/2023 01:38,52960.36684,599059.8257,0.088405806,-0.402773957
user_4,24/08/2023 01:51,62275.61843,599059.8257,0.103955591,-0.086615196
user_4,23/09/2023 18:49,80201.31006,599059.8257,0.133878632,0.521781089
user_4,14/01/2023 18:16,51626.05008,599059.8257,0.086178455,-0.448060542
user_4,17/10/2023 09:15,84680.6605,599059.8257,0.141355933,0.673809821
user_4,29/05/2023 07:27,43043.17884,599059.8257,0.071851219,-0.739362384
user_4,31/05/2023 03:04,72551.1111,599059.8257,0.12110829,0.262134058
user_4,08/05/2023 01:18,79532.06112,599059.8257,0.132761467,0.499066844
user_4,06/03/2023 02:44,93668.05396,599059.8257,0.15635843,0.978841109
user_4,08/07/2023 21:11,96529.11861,599059.8257,0.161134355,1.075945374
user_5,16/11/2023 18:54,17510.71044,156862.6218,0.111630867,0.398513605
user_5,27/11/2023 20:10,3512.089066,156862.6218,0.022389585,-1.15925918
user_5,27/12/2023 01:17,1791.901696,156862.6218,0.011423382,-1.350682392
user_5,03/09/2023 08:19,1622.808589,156862.6218,0.010345413,-1.369499148
user_5,26/11/2023 05:52,3831.774142,156862.6218,0.024427579,-1.123684483
user_5,31/05/2023 21:25,5648.201824,156862.6218,0.036007315,-0.921551606
user_5,22/04/2023 18:08,15913.72916,156862.6218,0.101450103,0.220800821
user_5,25/07/2023 15:41,21591.12983,156862.6218,0.137643561,0.852584482
user_5,22/06/2023 13:40,15056.10299,156862.6218,0.095982732,0.125363801
user_5,20/06/2023 12:26,546.2305112,156862.6218,0.003482222,-1.489301233
user_5,12/04/2023 17:10,14266.88246,156862.6218,0.090951447,0.037538991
user_5,05/01/2023 13:30,15336.8624,156862.6218,0.097772575,0.156606833
user_5,13/12/2023 14:35,16698.33663,156862.6218,0.10645198,0.308112289
user_5,28/01/2023 03:02,941.3172049,156862.6218,0.006000902,-1.445335811
user_5,24/07/2023 15:40,4504.142707,156862.6218,0.028713932,-1.048863011
user_5,04/10/2023 04:06,5095.167564,156862.6218,0.032481719,-0.983093504
user_5,14/12/2023 23:16,2946.808593,156862.6218,0.01878592,-1.222163841
user_5,03/02/2023 13:20,26293.95423,156862.6218,0.16762409,1.375916864
user_5,12/04/2023 20:09,11743.26015,156862.6218,0.074863342,-0.243290817
user_5,08/11/2023 13:05,7660.272669,156862.6218,0.048834277,-0.697647472
user_5,18/07/2023 18:33,27259.87389,156862.6218,0.173781833,1.483404832
user_5,08/06/2023 09:11,24110.62397,156862.6218,0.153705349,1.132954906
user_5,05/08/2023 20:42,29206.27968,156862.6218,0.186190179,1.70000173
user_5,08/08/2023 14:05,28821.32289,156862.6218,0.183736078,1.657163568
user_5,12/03/2023 09:36,6767.058297,156862.6218,0.043140031,-0.797044762
user_5,15/07/2023 14:12,20924.91319,156862.6218,0.133396426,0.7784476
user_5,20/04/2023 18:16,3344.985847,156862.6218,0.021324302,-1.1778545
user_5,18/11/2023 09:05,31354.13204,156862.6218,0.199882749,1.939015692
user_5,13/12/2023 23:33,9980.644354,156862.6218,0.063626658,-0.439435483
user_5,30/12/2023 01:48,9057.507193,156862.6218,0.057741654,-0.542162595
user_5,19/10/2023 01:39,20408.54201,156862.6218,0.130104558,0.720985586
user_5,11/06/2023 11:49,10260.52879,156862.6218,0.065410922,-0.408289818
user_5,03/12/2023 18:45,13747.13444,156862.6218,0.087638051,-0.020298798
user_5,26/01/2023 05:21,23915.04668,156862.6218,0.152458542,1.111190978
user_5,20/06/2023 03:34,13665.91257,156862.6218,0.087120261,-0.029337204
user_5,02/10/2023 00:23,9314.241679,156862.6218,0.059378337,-0.513593068
user_5,06/02/2023 01:24,10183.75227,156862.6218,0.064921472,-0.416833544
user_5,20/01/2023 06:03,19132.35334,156862.6218,0.121968848,0.578970746
user_5,25/05/2023 23:46,12190.65994,156862.6218,0.077715518,-0.19350397
user_5,29/05/2023 21:52,7453.121488,156862.6218,0.047513687,-0.720699347
user_5,07/09/2023 02:10,7130.794648,156862.6218,0.045458852,-0.75656802
user_5,11/11/2023 21:29,23822.78908,156862.6218,0.1518704,1.100924512
user_5,06/06/2023 06:49,29850.33281,156862.6218,0.190296021,1.771672248
user_5,22/01/2023 18:28,25530.08894,156862.6218,0.162754445,1.290913596
user_5,05/04/2023 07:52,11928.31612,156862.6218,0.076043075,-0.222697707
user_5,07/02/2023 04:31,18201.89161,156862.6218,0.11603715,0.475428553
user_5,22/08/2023 06:34,23996.55387,156862.6218,0.152978151,1.120261135
user_5,28/05/2023 18:21,22529.61558,156862.6218,0.143626412,0.957019592
user_5,11/02/2023 02:22,2237.170728,156862.6218,0.014261975,-1.301132657
user_5,29/07/2023 08:14,7639.410798,156862.6218,0.048701282,-0.69996899
user_6,08/04/2023 04:58,11922.68506,156838.5258,0.076018854,-0.397676392
user_6,24/11/2023 15:48,15031.39908,156838.5258,0.095839967,-0.02092058
user_6,02/11/2023 14:57,5218.274499,156838.5258,0.033271637,-1.210207116
user_6,22/05/2023 07:42,16696.24918,156838.5258,0.106455025,0.180848368
user_6,29/12/2023 09:43,9765.696814,156838.5258,0.062265931,-0.659089265
user_6,14/11/2023 14:53,22464.28705,156838.5258,0.143231945,0.879896844
user_6,28/06/2023 17:28,16389.50875,156838.5258,0.104499253,0.143673433
user_6,02/05/2023 16:11,5692.123157,156838.5258,0.036292889,-1.152779757
user_6,20/02/2023 09:48,5790.827336,156838.5258,0.036922225,-1.140817456
user_6,01/12/2023 21:18,3353.376935,156838.5258,0.021381079,-1.436220508
user_6,25/03/2023 03:35,30204.84339,156838.5258,0.192585611,1.818001661
user_6,09/09/2023 13:26,25588.34719,156838.5258,0.163150903,1.258512506
user_6,10/10/2023 13:29,3523.61726,156838.5258,0.022466529,-1.415588493
user_6,28/05/2023 02:30,20012.49385,156838.5258,0.127599349,0.582755538
user_6,25/04/2023 16:20,27735.64344,156838.5258,0.176842031,1.518750772
user_6,06/06/2023 08:40,24898.12933,156838.5258,0.158750085,1.174862615
user_6,29/12/2023 11:58,19165.46054,156838.5258,0.122198678,0.480100639
user_6,22/02/2023 08:28,28415.81919,156838.5258,0.181178821,1.601183626
user_6,11/06/2023 12:41,8019.741273,156838.5258,0.051133746,-0.87068766
user_6,24/06/2023 14:59,8620.759894,156838.5258,0.054965831,-0.797848133
user_6,08/11/2023 20:02,26699.53208,156838.5258,0.170235801,1.39318085
user_6,24/04/2023 04:22,20939.84087,156838.5258,0.1335121,0.695143934
user_6,16/08/2023 15:45,24048.47695,156838.5258,0.153332715,1.071890302
user_6,17/05/2023 11:53,14171.46358,156838.5258,0.090357031,-0.125139139
user_6,16/05/2023 14:06,7379.565232,156838.5258,0.047051993,-0.948272811
user_6,21/12/2023 22:03,27064.10155,156838.5258,0.17256029,1.437364285
user_6,04/02/2023 02:24,5598.261979,156838.5258,0.035694431,-1.164155118
user_6,17/02/2023 11:48,20137.53078,156838.5258,0.128396583,0.597909197
user_6,18/07/2023 12:15,20011.72811,156838.5258,0.127594467,0.582662736
user_6,23/05/2023 21:28,12262.43312,156838.5258,0.078185083,-0.356501149
user_6,10/11/2023 04:40,15582.9396,156838.5258,0.09935658,0.045922525
user_6,16/08/2023 06:12,21199.91307,156838.5258,0.135170316,0.726662984
user_6,26/09/2023 11:21,13432.21107,156838.5258,0.085643569,-0.21473171
user_6,24/07/2023 04:54,22726.70646,156838.5258,0.144905127,0.911700361
user_6,15/05/2023 09:10,10699.87023,156838.5258,0.068222206,-0.545873554
user_6,05/11/2023 19:57,3266.576677,156838.5258,0.020827642,-1.446740131
user_6,25/07/2023 13:57,18143.0919,156838.5258,0.115680072,0.356196245
user_6,08/08/2023 17:17,8309.897393,156838.5258,0.052983776,-0.835522636
user_6,20/03/2023 00:36,28048.82153,156838.5258,0.17883885,1.556705908
user_6,13/07/2023 11:20,10144.10045,156838.5258,0.064678627,-0.613229218
user_6,08/10/2023 02:02,10777.36012,156838.5258,0.06871628,-0.536482287
user_6,20/09/2023 04:19,13877.94204,156838.5258,0.088485542,-0.160712031
user_6,15/08/2023 16:59,2121.783348,156838.5258,0.013528458,-1.585481598
user_6,09/07/2023 12:20,2194.524058,156838.5258,0.013992251,-1.576665899
user_6,04/04/2023 23:27,16939.39451,156838.5258,0.108005316,0.210315992
user_6,25/04/2023 23:35,20416.87853,156838.5258,0.1301777,0.631764318
user_6,13/12/2023 20:59,10174.28121,156838.5258,0.064871059,-0.609571508
user_6,09/06/2023 03:49,1642.698085,156838.5258,0.010473817,-1.643543599
user_6,24/06/2023 08:11,20760.71473,156838.5258,0.132369994,0.673435017
user_6,22/12/2023 09:38,22919.09913,156838.5258,0.146131819,0.935017094
user_7,18/12/2023 03:09,3938.490224,59025.52856,0.0667252,-0.37590829
user_7,03/05/2023 03:55,1048.819704,59025.52856,0.017768917,-1.233026453
user_7,30/01/2023 17:48,7496.135501,59025.52856,0.126998194,0.679340867
user_7,18/01/2023 18:32,2013.339604,59025.52856,0.034109641,-0.94693587
user_7,11/06/2023 03:21,1142.179031,59025.52856,0.019350594,-1.205334723
user_7,28/03/2023 19:02,8926.831869,59025.52856,0.151236797,1.103706148
user_7,03/08/2023 07:43,7849.688284,59025.52856,0.132988022,0.784209748
user_7,29/04/2023 17:23,5606.61096,59025.52856,0.094986205,0.1188805
user_7,10/03/2023 10:20,1415.474207,59025.52856,0.023980712,-1.124271412
user_7,10/05/2023 20:34,1800.134733,59025.52856,0.030497562,-1.010175524
user_7,04/06/2023 16:04,8702.753304,59025.52856,0.147440498,1.037241198
user_7,15/05/2023 13:43,6374.711045,59025.52856,0.10799922,0.346710119
user_7,31/05/2023 17:09,3035.213106,59025.52856,0.05142204,-0.643833377
user_7,29/06/2023 12:23,8916.291884,59025.52856,0.15105823,1.100579836
user_7,25/03/2023 07:28,7183.637939,59025.52856,0.121703915,0.586649561
user_7,08/01/2023 10:19,9232.142216,59025.52856,0.15640931,1.194265623
user_7,14/01/2023 07:29,745.9456978,59025.52856,0.012637679,-1.322863273
user_7,06/07/2023 01:26,3106.808589,59025.52856,0.052634998,-0.622597118
user_7,28/03/2023 10:41,4497.296306,59025.52856,0.076192394,-0.210158306
user_7,05/05/2023 06:16,6538.140192,59025.52856,0.110768008,0.395185573
user_7,08/11/2023 08:10,9742.764464,59025.52856,0.165060182,1.345723583
user_7,13/01/2023 13:13,7090.479001,59025.52856,0.120125633,0.559017269
user_7,12/06/2023 08:22,1910.481851,59025.52856,0.032367044,-0.97744497
user_7,14/11/2023 22:28,4616.910113,59025.52856,0.078218869,-0.174679117
user_7,19/07/2023 12:33,7413.388804,59025.52856,0.125596314,0.654796998
user_7,14/05/2023 03:03,6286.464286,59025.52856,0.106504159,0.320534851
user_7,21/02/2023 07:01,1668.661028,59025.52856,0.028270158,-1.049172531
user_7,24/07/2023 02:14,3597.464766,59025.52856,0.060947608,-0.477061384
user_7,21/11/2023 07:36,3808.154345,59025.52856,0.064517073,-0.414567801
user_7,22/05/2023 15:41,11517.20594,59025.52856,0.195122453,1.872048647
user_7,04/11/2023 00:31,11011.05226,59025.52856,0.186547288,1.721916128
user_7,14/11/2023 07:56,10176.31007,59025.52856,0.172405234,1.474319495
user_7,05/01/2023 02:21,1644.108197,59025.52856,0.027854188,-1.056455257
user_7,23/07/2023 14:39,9028.895739,59025.52856,0.152965945,1.133979772
user_7,12/04/2023 05:48,3749.174777,59025.52856,0.063517852,-0.432061996
user_7,17/01/2023 06:29,1728.814077,59025.52856,0.02928926,-1.031330265
user_7,03/11/2023 13:40,1438.290471,59025.52856,0.024367261,-1.117503778
user_7,13/01/2023 01:07,1596.517166,59025.52856,0.02704791,-1.070571447
user_7,01/12/2023 22:35,11401.66689,59025.52856,0.193165011,1.837778088
user_7,06/06/2023 12:11,3681.710597,59025.52856,0.062374886,-0.45207285
user_7,25/04/2023 08:45,10342.63831,59025.52856,0.175223138,1.52365486
user_7,21/09/2023 13:51,2551.137544,59025.52856,0.043220918,-0.787417205
user_7,12/02/2023 01:05,7676.042428,59025.52856,0.130046145,0.73270387
user_7,29/07/2023 18:26,6663.722302,59025.52856,0.112895597,0.432435047
user_7,07/09/2023 10:17,2500.582544,59025.52856,0.042364424,-0.802412551
user_7,04/11/2023 16:17,683.0478501,59025.52856,0.011572075,-1.341519686
user_7,19/04/2023 09:44,5080.745535,59025.52856,0.086077087,-0.037098808
user_7,01/02/2023 04:56,1680.126585,59025.52856,0.028464406,-1.045771681
user_7,21/05/2023 07:36,9240.026805,59025.52856,0.15654289,1.196604306
user_7,20/01/2023 13:01,1193.755435,59025.52856,0.020224392,-1.190036414
user_8,09/03/2023 14:39,119831.4317,866309.9696,0.138323967,0.762602818
user_8,09/12/2023 11:18,39659.50674,866309.9696,0.045779811,-0.974683176
